ms_since_start,bytes
2.315,8192
2.318,8192
2.322,1947
14689.881,8192
14689.886,8192
14689.890,8192
14689.892,8192
14689.894,3712
14692.400,8192
14692.405,8192
14692.408,8192
14692.410,8192
14692.412,4389
14694.704,8192
14694.713,8192
14694.716,1379
14697.324,8192
14697.327,8192
14697.329,8192
14697.332,8192
14697.334,4026
14699.575,8192
14699.580,8192
14699.583,8192
14699.585,8192
14699.587,5264
14701.953,8192
14701.956,8192
14701.958,8192
14701.960,8192
14701.963,2202
14704.333,8192
14704.336,8192
14704.339,1154
14707.686,8192
14707.691,8192
14707.694,8192
14707.696,8192
14707.699,8192
14707.703,506
14709.916,8192
14709.920,8192
14709.923,8192
14709.925,2103
14712.509,8192
14712.513,8192
14712.515,8192
14712.517,8192
14712.519,1923
14714.866,8192
14714.871,8192
14714.873,3117
14717.829,8192
14717.835,8192
14717.839,8192
14717.844,8192
14717.846,8192
14717.849,1086
14720.135,8192
14720.139,8192
14720.142,8192
14720.144,8192
14720.146,2205
14722.729,8192
14722.734,8192
14722.738,8192
14722.740,8192
14722.743,6728
14725.431,8192
14725.439,8192
14725.442,8192
14725.445,8192
14725.448,3908
14728.414,8192
14728.419,8192
14728.422,2278
14730.503,8192
14730.508,8192
14730.511,8192
14730.513,8192
14730.519,196
14732.771,8192
14732.775,8192
14732.777,8192
14732.779,8192
14732.781,1202
14735.715,8192
14735.719,8192
14735.723,8192
14735.724,8192
14735.726,8192
14735.735,550
14738.333,8192
14738.338,8192
14738.341,7735
14740.936,8192
14740.943,8192
14740.945,8192
14740.947,8192
14740.950,5159
14743.432,8192
14743.436,8192
14743.438,8192
14743.446,8192
14743.448,1780
14745.570,8192
14745.575,8192
14745.577,3686
14747.479,8192
14747.484,8192
14747.490,8192
14747.493,7793
14749.601,8192
14749.605,8192
14749.608,8192
14749.610,7748
14752.198,8192
14752.202,8192
14752.204,8192
14752.206,8192
14752.209,2717
14754.660,8192
14754.663,8192
14754.666,8192
14754.668,8192
14754.670,3690
14758.259,8192
14758.264,8192
14758.267,8192
14758.271,8192
14758.387,8192
14758.389,325
