ms_since_start,bytes
4.027,8192
4.031,8192
4.035,3723
6.663,8192
6.667,8192
6.671,8192
6.673,8192
6.675,2944
8.975,8192
8.979,8192
8.982,8192
8.985,4252
11.563,8192
11.567,8192
11.570,8192
11.574,8192
11.577,4344
14.246,8192
14.251,8192
14.254,8192
14.256,8192
14.258,3524
16.260,8192
16.264,8192
16.267,8192
16.270,5161
