ms_since_start,bytes
3.310,8192
3.314,8192
3.317,1947
7.409,8192
7.421,8192
7.447,8192
7.456,8192
7.465,3712
10.568,8192
10.587,8192
10.589,8192
10.591,8192
10.597,4389
12.669,8192
12.672,8192
12.674,1379
15.381,8192
15.396,8192
15.399,8192
15.402,8192
15.405,4026
18.740,8192
18.749,8192
18.752,8192
18.754,8192
18.758,5264
20.803,8192
20.807,8192
20.810,8192
20.815,8192
20.820,2202
23.528,8192
23.533,8192
23.539,1154
26.276,8192
26.280,8192
26.288,8192
26.291,8192
26.295,8192
26.298,506
28.889,8192
28.893,8192
28.896,8192
28.898,2103
32.629,8192
32.642,8192
32.646,8192
32.650,8192
32.656,1923
36.340,8192
36.357,8192
36.360,3117
40.671,8192
40.682,8192
40.687,8192
40.692,8192
40.719,8192
40.724,1086
44.912,8192
44.915,8192
44.918,8192
44.920,8192
44.923,2205
47.146,8192
47.153,8192
47.157,8192
47.158,8192
47.161,6728
49.665,8192
49.669,8192
49.673,8192
49.675,8192
49.677,3908
52.417,8192
52.419,8192
52.422,2278
55.145,8192
55.149,8192
55.152,8192
55.154,8192
55.157,196
58.161,8192
58.165,8192
58.168,8192
58.170,8192
58.174,1202
60.979,8192
60.985,8192
60.988,8192
60.990,8192
60.992,8192
60.999,550
63.149,8192
63.154,8192
63.156,7735
68.858,8192
68.863,8192
68.865,8192
68.867,8192
68.870,5159
71.654,8192
71.659,8192
71.662,8192
71.665,8192
71.667,1780
76.484,8192
76.489,8192
76.492,3686
78.622,8192
78.626,8192
78.629,8192
78.631,7793
80.654,8192
80.657,8192
80.660,8192
80.662,7748
83.487,8192
83.492,8192
83.495,8192
83.497,8192
83.503,2717
86.077,8192
86.080,8192
86.083,8192
86.084,8192
86.099,3690
88.980,8192
88.988,8192
88.991,8192
88.993,8192
88.997,8192
89.001,325
