ms_since_start,bytes
2.500,8192
2.505,8192
2.509,1947
14473.219,8192
14473.224,8192
14473.228,8192
14473.230,8192
14473.236,3712
14475.523,8192
14475.527,8192
14475.530,8192
14475.531,8192
14475.534,4389
14478.198,8192
14478.202,8192
14478.205,1379
14625.437,8192
14625.443,8192
14625.446,8192
14625.448,8192
14625.450,4026
14627.984,8192
14627.989,8192
14627.991,8192
14627.993,8192
14627.996,5264
14630.422,8192
14630.425,8192
14630.429,8192
14630.432,8192
14630.437,2202
14633.486,8192
14633.490,8192
14633.493,1154
14636.079,8192
14636.082,8192
14636.085,8192
14636.087,8192
14636.089,8192
14636.093,506
14638.110,8192
14638.114,8192
14638.117,8192
14638.121,2103
14641.042,8192
14641.047,8192
14641.050,8192
14641.052,8192
14641.056,1923
14643.046,8192
14643.050,8192
14643.053,3117
14645.362,8192
14645.366,8192
14645.368,8192
14645.369,8192
14645.423,8192
14645.427,1086
14647.538,8192
14647.544,8192
14647.546,8192
14647.548,8192
14647.550,2205
14649.937,8192
14649.944,8192
14649.947,8192
14649.951,8192
14649.954,6728
14652.589,8192
14652.592,8192
14652.595,8192
14652.599,8192
14652.603,3908
14654.622,8192
14654.625,8192
14654.634,2278
14656.650,8192
14656.654,8192
14656.659,8192
14656.662,8192
14656.666,196
14658.961,8192
14658.964,8192
14658.968,8192
14658.970,8192
14658.974,1202
14661.202,8192
14661.211,8192
14661.212,8192
14661.214,8192
14661.216,8192
14661.222,550
14663.181,8192
14663.185,8192
14663.193,7735
14665.047,8192
14665.052,8192
14665.054,8192
14665.060,8192
14665.062,5159
14667.239,8192
14667.242,8192
14667.244,8192
14667.250,8192
14667.252,1780
14669.256,8192
14669.262,8192
14669.264,3686
14671.014,8192
14671.017,8192
14671.024,8192
14671.026,7793
14673.107,8192
14673.111,8192
14673.115,8192
14673.117,7748
14676.200,8192
14676.204,8192
14676.210,8192
14676.212,8192
14676.217,2717
14679.247,8192
14679.251,8192
14679.259,8192
14679.261,8192
14679.266,3690
14682.186,8192
14682.193,8192
14682.195,8192
14682.197,8192
14682.201,8192
14682.205,325
