ms_since_start,bytes
2.731,8192
2.735,8192
2.738,1947
5.234,8192
5.239,8192
5.243,8192
5.245,8192
5.247,3712
8.101,8192
8.106,8192
8.108,8192
8.110,8192
8.112,4389
11.081,8192
11.086,8192
11.089,1379
14.198,8192
14.208,8192
14.217,8192
14.220,8192
14.223,4026
19.381,8192
19.386,8192
19.389,8192
19.391,8192
19.393,5264
21.628,8192
21.631,8192
21.633,8192
21.636,8192
21.638,2202
24.874,8192
24.913,8192
24.917,1154
30.549,8192
30.555,8192
30.558,8192
30.560,8192
30.563,8192
30.567,506
33.196,8192
33.202,8192
33.205,8192
33.208,2103
35.689,8192
35.693,8192
35.696,8192
35.698,8192
35.701,1923
37.999,8192
38.004,8192
38.007,3117
41.625,8192
41.631,8192
41.634,8192
41.635,8192
41.637,8192
41.639,1086
44.510,8192
44.515,8192
44.518,8192
44.521,8192
44.523,2205
47.055,8192
47.061,8192
47.065,8192
47.067,8192
47.069,6728
49.671,8192
49.674,8192
49.676,8192
49.678,8192
49.680,3908
52.185,8192
52.190,8192
52.193,2278
54.350,8192
54.354,8192
54.357,8192
54.359,8192
54.362,196
56.940,8192
56.944,8192
56.947,8192
56.949,8192
56.951,1202
59.505,8192
59.509,8192
59.512,8192
59.514,8192
59.516,8192
59.519,550
61.789,8192
61.794,8192
61.797,7735
64.456,8192
64.463,8192
64.466,8192
64.469,8192
64.471,5159
66.538,8192
66.541,8192
66.544,8192
66.547,8192
66.549,1780
68.773,8192
68.776,8192
68.778,3686
70.652,8192
70.656,8192
70.659,8192
70.661,7793
73.132,8192
73.138,8192
73.140,8192
73.143,7748
75.695,8192
75.699,8192
75.708,8192
75.710,8192
75.714,2717
78.521,8192
78.528,8192
78.538,8192
78.540,8192
78.568,3690
81.742,8192
81.756,8192
81.759,8192
81.762,8192
81.765,8192
81.769,325
