ms_since_start,bytes
4.269,8192
4.275,8192
4.279,3740
6.811,8192
6.815,8192
6.819,8192
6.822,8192
6.824,2976
9.345,8192
9.349,8192
9.353,8192
9.355,3536
11.746,8192
11.754,8192
11.758,8192
11.762,8192
11.765,4438
14.262,8192
14.266,8192
14.270,8192
14.273,8192
14.276,5146
27203.259,8192
27203.263,8192
27203.268,8192
27203.271,6160
