ms_since_start,bytes
9.740,8192
9.744,8192
9.748,3740
12.720,8192
12.726,8192
12.732,8192
12.734,8192
12.739,2976
15.924,8192
15.932,8192
15.935,8192
15.937,3536
18.834,8192
18.838,8192
18.857,8192
18.860,8192
18.864,4438
21.448,8192
21.451,8192
21.457,8192
21.460,8192
21.463,5146
26085.199,8192
26085.203,8192
26085.207,8192
26085.213,6160
