ms_since_start,bytes
4827.628,8192
4827.637,8192
4827.641,3740
4829.919,8192
4829.923,8192
4829.927,8192
4829.929,8192
4829.931,2976
4832.171,8192
4832.175,8192
4832.178,8192
4832.180,3536
4834.655,8192
4834.658,8192
4834.662,8192
4834.665,8192
4834.669,4438
4836.830,8192
4836.834,8192
4836.840,8192
4836.842,8192
4836.845,5146
30816.595,8192
30816.600,8192
30816.602,8192
30816.609,6160
