ms_since_start,bytes
2.149,8192
2.153,8192
2.157,1947
5.902,8192
5.909,8192
5.913,8192
5.915,8192
5.925,3712
8.991,8192
8.996,8192
8.999,4579
11.644,8192
11.649,8192
11.653,8192
11.656,8192
11.659,2129
13.955,8192
13.963,8192
13.965,8192
13.969,8192
13.971,4094
16.139,8192
16.144,8192
16.146,8192
16.148,8192
16.157,5294
18.251,8192
18.253,8192
18.255,8192
18.258,8192
18.263,2224
20.959,8192
20.963,8192
20.968,1166
23.828,8192
23.834,8192
23.837,8192
23.838,8192
23.849,8192
23.853,286
26.189,8192
26.194,8192
26.197,8192
26.200,2837
29.032,8192
29.072,8192
29.077,8192
29.084,8192
29.087,1975
33.103,8192
33.115,8192
33.117,1374
36.082,8192
36.089,8192
36.093,8192
36.096,8192
36.099,8192
36.102,2976
39.452,8192
39.461,8192
39.464,8192
39.466,8192
39.469,2195
43.014,8192
43.018,8192
43.029,8192
43.033,8192
43.036,4926
45.559,8192
45.563,8192
45.565,8192
45.567,8192
45.570,4814
47.620,8192
47.624,8192
47.627,2920
49.496,8192
49.504,8192
49.507,8192
49.510,1141
51.775,8192
51.778,8192
51.781,8192
51.870,8192
51.873,8192
51.875,191
54.149,8192
54.166,8192
54.168,8192
54.171,8192
54.173,8192
54.176,386
56.178,8192
56.183,8192
56.192,8192
56.194,1333
58.791,8192
58.808,8192
58.811,8192
58.816,5639
61.042,8192
61.052,8192
61.054,8192
61.058,8192
61.059,8192
61.061,946
63.221,8192
63.229,8192
63.233,3478
65.247,8192
65.250,8192
65.258,4876
67.173,8192
67.180,8192
67.184,8192
67.186,8192
67.188,8192
67.191,2312
69.416,8192
69.420,8192
69.423,8192
69.428,8192
69.435,2733
72.026,8192
72.030,8192
72.045,8192
72.047,8192
72.051,3593
74.162,8192
74.169,8192
74.171,3126
27086.771,8192
27086.785,8192
27086.788,8192
27086.795,42
