ms_since_start,bytes
2.104,8192
2.107,8192
2.110,1947
4.558,8192
4.562,8192
4.565,8192
4.568,8192
4.570,3712
6.745,8192
6.753,8192
6.755,4579
9.399,8192
9.403,8192
9.406,8192
9.408,8192
9.411,2129
11.875,8192
11.879,8192
11.882,8192
11.883,8192
11.886,4094
14.374,8192
14.378,8192
14.381,8192
14.384,8192
14.386,5294
16.774,8192
16.778,8192
16.781,8192
16.784,8192
16.786,2224
19.208,8192
19.212,8192
19.238,1166
21.552,8192
21.556,8192
21.559,8192
21.560,8192
21.567,8192
21.570,286
23.484,8192
23.487,8192
23.490,8192
23.492,2837
25.559,8192
25.563,8192
25.565,8192
25.568,8192
25.569,1975
27.424,8192
27.427,8192
27.429,1374
29.677,8192
29.682,8192
29.685,8192
29.687,8192
29.689,8192
29.692,2976
32.197,8192
32.203,8192
32.206,8192
32.209,8192
32.211,2195
34.693,8192
34.697,8192
34.702,8192
34.704,8192
34.706,4926
36.911,8192
36.914,8192
36.917,8192
36.919,8192
36.921,4814
38.906,8192
38.908,8192
38.911,2920
40.843,8192
40.848,8192
40.850,8192
40.853,1141
43.185,8192
43.189,8192
43.191,8192
43.240,8192
43.243,8192
43.245,191
45.389,8192
45.394,8192
45.397,8192
45.401,8192
45.403,8192
45.406,386
47.504,8192
47.509,8192
47.516,8192
47.518,1333
49.361,8192
49.366,8192
49.368,8192
49.371,5639
51.534,8192
51.537,8192
51.540,8192
51.542,8192
51.543,8192
51.546,946
53.531,8192
53.534,8192
53.539,3478
55.418,8192
55.421,8192
55.425,4876
57.347,8192
57.351,8192
57.354,8192
57.357,8192
57.358,8192
57.361,2312
59.707,8192
59.710,8192
59.712,8192
59.808,8192
59.844,2733
61.786,8192
61.789,8192
61.794,8192
61.797,8192
61.800,3593
64.266,8192
64.277,8192
64.279,3126
24511.639,8192
24511.647,8192
24511.650,8192
24511.654,42
