ms_since_start,bytes
2.187,8192
2.191,8192
2.195,1947
4.594,8192
4.600,8192
4.603,8192
4.606,8192
4.608,3712
6.794,8192
6.798,8192
6.800,4579
9.390,8192
9.394,8192
9.396,8192
9.401,8192
9.404,2129
12.154,8192
12.158,8192
12.161,8192
12.163,8192
12.165,4094
14.453,8192
14.456,8192
14.458,8192
14.460,8192
14.462,5294
16.799,8192
16.801,8192
16.804,8192
16.806,8192
16.808,2224
18.813,8192
18.815,8192
18.819,1166
21.314,8192
21.317,8192
21.320,8192
21.322,8192
21.324,8192
21.327,286
23.640,8192
23.644,8192
23.646,8192
23.648,2837
26.278,8192
26.282,8192
26.284,8192
26.285,8192
26.287,1975
28.461,8192
28.465,8192
28.468,1374
30.887,8192
30.891,8192
30.894,8192
30.896,8192
30.898,8192
30.902,2976
33.158,8192
33.161,8192
33.164,8192
33.166,8192
33.168,2195
35.535,8192
35.538,8192
35.548,8192
35.552,8192
35.554,4926
38.086,8192
38.090,8192
38.092,8192
38.094,8192
38.096,4814
40.557,8192
40.561,8192
40.563,2920
42.685,8192
42.689,8192
42.691,8192
42.694,1141
44.974,8192
44.979,8192
44.982,8192
44.984,8192
44.986,8192
44.988,191
47.263,8192
47.266,8192
47.269,8192
47.270,8192
47.272,8192
47.274,386
49.164,8192
49.168,8192
49.172,8192
49.174,1333
51.011,8192
51.015,8192
51.017,8192
51.020,5639
53.198,8192
53.203,8192
53.205,8192
53.207,8192
53.209,8192
53.215,946
55.220,8192
55.223,8192
55.225,3478
56.975,8192
56.978,8192
56.982,4876
58.749,8192
58.753,8192
58.755,8192
58.758,8192
58.760,8192
58.762,2312
60.920,8192
60.922,8192
60.924,8192
60.927,8192
60.929,2733
63.085,8192
63.086,8192
63.089,8192
63.090,8192
63.092,3593
65.158,8192
65.163,8192
65.166,3126
27101.741,8192
27101.745,8192
27101.749,8192
27101.751,42
