ms_since_start,bytes
2387.354,8192
2387.364,8192
2387.373,4343
2389.744,8192
2389.752,8192
2389.756,8192
2389.759,8192
2389.762,3698
2392.032,8192
2392.038,8192
2392.041,5942
17135.952,8192
17135.957,8192
17135.961,8192
17135.963,8192
17135.964,8192
17135.966,2591
17137.277,8192
17137.279,8192
17137.281,8192
17137.283,8192
17137.288,768
17138.790,8192
17138.797,8192
17138.799,8192
17138.802,8192
17138.804,2465
17140.676,8192
17140.679,8192
17140.681,3516
17142.212,8192
17142.218,8192
17142.221,1978
17144.187,8192
17144.190,8192
17144.192,8192
17144.194,8192
17144.196,8192
17144.197,2324
17145.771,8192
17145.774,8192
17145.776,8192
17145.778,8192
17145.780,2254
17147.075,8192
17147.078,8192
17147.082,8192
17147.085,2992
17148.641,8192
17148.644,8192
17148.646,8192
17148.648,8192
17148.650,1674
17150.280,8192
17150.283,8192
17150.285,8192
17150.286,8192
17150.289,3152
17151.660,8192
17151.663,8192
17151.664,2594
17153.280,8192
17153.283,8192
17153.285,8192
17153.287,8192
17153.291,4100
17154.877,8192
17154.881,8192
17154.883,8192
17154.885,8192
17154.887,7210
17156.208,8192
17156.210,8192
17156.213,8192
17156.215,5665
17157.848,8192
17157.852,8192
17157.856,8192
17157.947,8192
17157.950,1123
17159.402,8192
17159.411,8192
17159.414,4116
17161.286,8192
17161.293,8192
17161.295,8192
17161.299,6767
17163.365,8192
17163.369,8192
17163.375,1233
17165.196,8192
17165.209,8192
17165.211,8192
17165.215,8192
17165.216,8192
17165.220,7242
17166.667,8192
17166.674,8192
17166.676,2771
17167.823,8192
17167.826,8192
17167.831,3163
17169.162,8192
17169.164,8192
17169.172,8192
17169.173,8192
17169.176,8192
17169.178,8192
17169.180,8192
17169.183,4287
17170.536,8192
17170.541,8192
17170.543,1926
17172.306,8192
17172.311,8192
17172.314,8192
17172.317,8192
17172.319,4790
17174.087,8192
17174.091,8192
17174.095,8192
17174.097,8192
17174.100,4034
41824.280,8192
41824.290,8192
41824.292,2030
