ms_since_start,bytes
2.294,8192
2.297,8192
2.300,1947
4.993,8192
4.998,8192
5.003,8192
5.005,8192
5.013,3712
7.577,8192
7.587,8192
7.589,4579
10.436,8192
10.444,8192
10.447,8192
10.452,8192
10.454,2129
13.094,8192
13.100,8192
13.103,8192
13.106,8192
13.108,4094
15.635,8192
15.641,8192
15.643,8192
15.645,8192
15.649,5294
17.899,8192
17.903,8192
17.906,8192
17.911,8192
17.915,2224
20.417,8192
20.420,8192
20.423,1166
23.121,8192
23.128,8192
23.147,8192
23.149,8192
23.151,8192
23.155,286
25.770,8192
25.773,8192
25.776,8192
25.778,2837
28.241,8192
28.246,8192
28.248,8192
28.252,8192
28.254,1975
30.552,8192
30.557,8192
30.560,1374
32.878,8192
32.883,8192
32.886,8192
32.889,8192
32.890,8192
32.894,2976
35.265,8192
35.271,8192
35.274,8192
35.279,8192
35.282,2195
38.206,8192
38.214,8192
38.224,8192
38.231,8192
38.234,4926
40.865,8192
40.869,8192
40.873,8192
40.875,8192
40.877,4814
43.082,8192
43.086,8192
43.090,2920
45.117,8192
45.122,8192
45.124,8192
45.127,1141
47.406,8192
47.409,8192
47.410,8192
47.413,8192
47.416,8192
47.418,191
49.555,8192
49.559,8192
49.561,8192
49.563,8192
49.565,8192
49.568,386
51.623,8192
51.627,8192
51.630,8192
51.632,1333
53.507,8192
53.511,8192
53.514,8192
53.517,5639
55.626,8192
55.630,8192
55.632,8192
55.634,8192
55.636,8192
55.638,946
57.676,8192
57.680,8192
57.683,3478
59.472,8192
59.475,8192
59.478,4876
61.305,8192
61.308,8192
61.311,8192
61.314,8192
61.316,8192
61.318,2312
63.463,8192
63.465,8192
63.467,8192
63.470,8192
63.474,2733
65.632,8192
65.634,8192
65.638,8192
65.640,8192
65.643,3593
67.876,8192
67.882,8192
67.884,3126
26127.031,8192
26127.037,8192
26127.040,8192
26127.043,42
